"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","seqname","source","feature","start","end","score","strand","frame","attributes"
"LOC111099115",46.8306888166175,1.53854077216826,0.381107414518493,4.03702660603471,5.4132931684613e-05,0.00183760233365312,"NC_035780.1","Gnomon","gene",315522,340261,".","+",".","gene_id ""LOC111133260""; db_xref ""GeneID:111133260""; gbkey ""Gene""; gene ""LOC111133260""; gene_biotype ""protein_coding""; "
"LOC111108505",27.5425260483026,1.3729064102907,0.461021512477204,2.97796604525821,0.00290168128368054,0.0400794308855557,"NC_035781.1","Gnomon","gene",19900272,19911246,".","+",".","gene_id ""LOC111119851""; db_xref ""GeneID:111119851""; gbkey ""Gene""; gene ""LOC111119851""; gene_biotype ""protein_coding""; "
"LOC111108545",5.74608707971638,4.63795256485082,1.18146518707277,3.92559392828318,8.65160013245832e-05,0.00268462551190977,"NC_035781.1","Gnomon","gene",19928015,19943994,".","-",".","gene_id ""LOC111121195""; db_xref ""GeneID:111121195""; gbkey ""Gene""; gene ""LOC111121195""; gene_biotype ""protein_coding""; "
"LOC111108790",99.0512856610711,3.0973547474781,0.516181395863172,6.00051604397447,1.96691414296881e-09,2.8590957409113e-07,"NC_035781.1","Gnomon","gene",20164812,20173954,".","+",".","gene_id ""LOC111119170""; db_xref ""GeneID:111119170""; gbkey ""Gene""; gene ""LOC111119170""; gene_biotype ""protein_coding""; "
"LOC111109198",17.519250472858,2.46756366656846,0.687081924505532,3.59136746079337,0.000328947452393791,0.00761144125559348,"NC_035781.1","Gnomon","gene",20302621,20322490,".","+",".","gene_id ""LOC111119366""; db_xref ""GeneID:111119366""; gbkey ""Gene""; gene ""LOC111119366""; gene_biotype ""protein_coding""; "
"LOC111109289",126.358808585237,0.892048602316199,0.271235486391622,3.28883441537668,0.00100603191195236,0.0182210699963512,"NC_035781.1","Gnomon","gene",20841343,20852591,".","-",".","gene_id ""LOC111118260""; db_xref ""GeneID:111118260""; gbkey ""Gene""; gene ""LOC111118260""; gene_biotype ""protein_coding""; "
"LOC111109410",21.9148395885892,1.67142193414644,0.513019048042444,3.25801145303314,0.00112195878104571,0.0198142814010844,"NC_035781.1","Gnomon","gene",23547365,23984687,".","+",".","gene_id ""LOC111119012""; db_xref ""GeneID:111119012""; gbkey ""Gene""; gene ""LOC111119012""; gene_biotype ""protein_coding""; "
"LOC111109549",40.673669432898,1.38360214745723,0.450909751576647,3.06846800855234,0.00215159364302989,0.0319303255558545,"NC_035781.1","Gnomon","gene",24363019,24383599,".","+",".","gene_id ""LOC111120187""; db_xref ""GeneID:111120187""; gbkey ""Gene""; gene ""LOC111120187""; gene_biotype ""protein_coding""; "
"LOC111109620",13.8943378313143,1.92643514215073,0.579544665090273,3.32404947917286,0.000887204534705505,0.0164903688762148,"NC_035781.1","Gnomon","gene",25966881,26014698,".","-",".","gene_id ""LOC111118558""; db_xref ""GeneID:111118558""; gbkey ""Gene""; gene ""LOC111118558""; gene_biotype ""protein_coding""; "
"LOC111109740",110.296491385703,2.5860347069784,0.450581413546846,5.7393284082046,9.50527368201311e-09,1.14649779794324e-06,"NC_035781.1","Gnomon","gene",26480655,26491126,".","-",".","gene_id ""LOC111122305""; db_xref ""GeneID:111122305""; gbkey ""Gene""; gene ""LOC111122305""; gene_biotype ""protein_coding""; "
"LOC111109744",11.3692763388336,3.45355261514146,0.738940793469777,4.67365267374796,2.9588956226856e-06,0.000172927621494894,"NC_035781.1","Gnomon","gene",26561815,26611438,".","+",".","gene_id ""LOC111122334""; db_xref ""GeneID:111122334""; gbkey ""Gene""; gene ""LOC111122334""; gene_biotype ""protein_coding""; "
"LOC111109804",71.6985945061328,3.34142958784414,0.582739082469259,5.73400633038957,9.80856678782893e-09,1.15843260667088e-06,"NC_035781.1","Gnomon","gene",26652728,26673802,".","+",".","gene_id ""LOC111118324""; db_xref ""GeneID:111118324""; gbkey ""Gene""; gene ""LOC111118324""; gene_biotype ""protein_coding""; "
"LOC111110014",12.3320607947936,2.76921477951338,0.807729845798178,3.42839229467485,0.000607167401625169,0.0125164799993203,"NC_035781.1","Gnomon","gene",29480878,29489026,".","-",".","gene_id ""LOC111118071""; db_xref ""GeneID:111118071""; gbkey ""Gene""; gene ""LOC111118071""; gene_biotype ""protein_coding""; "
"LOC111110057",9.55382387421527,2.94647724434428,0.743048765099263,3.9653887910717,7.32764104643401e-05,0.00237373697669911,"NC_035781.1","Gnomon","gene",29971941,30005488,".","-",".","gene_id ""LOC111119175""; db_xref ""GeneID:111119175""; gbkey ""Gene""; gene ""LOC111119175""; gene_biotype ""protein_coding""; "
"LOC111110127",17.7548820290827,1.5489422144324,0.407998631239337,3.79643973247492,0.000146789027546319,0.00409924629142897,"NC_035781.1","Gnomon","gene",31080414,31082897,".","+",".","gene_id ""LOC111118030""; db_xref ""GeneID:111118030""; gbkey ""Gene""; gene ""LOC111118030""; gene_biotype ""protein_coding""; "
"LOC111110168",16.6986281659629,2.47070726390857,0.617324095355556,4.00228548099281,6.27335390269065e-05,0.00207974522072241,"NC_035781.1","Gnomon","gene",33182956,33184344,".","-",".","gene_id ""LOC111120247""; db_xref ""GeneID:111120247""; gbkey ""Gene""; gene ""LOC111120247""; gene_biotype ""protein_coding""; "
"LOC111110195",9.00271495594943,1.65949707038057,0.539715217884211,3.07476427454856,0.00210668987296719,0.0315114113188681,"NC_035781.1","Gnomon","gene",34576898,34589718,".","-",".","gene_id ""LOC111120509""; db_xref ""GeneID:111120509""; gbkey ""Gene""; gene ""LOC111120509""; gene_biotype ""protein_coding""; "
"LOC111110215",5.55614487106409,2.93321283555843,0.81545778703054,3.59701370470644,0.000321891530035373,0.00747870116299397,"NC_035781.1","Gnomon","gene",36786120,36829897,".","+",".","gene_id ""LOC111121366""; db_xref ""GeneID:111121366""; gbkey ""Gene""; gene ""LOC111121366""; gene_biotype ""protein_coding""; "
"LOC111110475",19.4435109143702,1.59690901512502,0.524091626130526,3.04700349233839,0.00231135024348255,0.0337707333255222,"NC_035781.1","Gnomon","gene",37378337,37424117,".","-",".","gene_id ""LOC111118568""; db_xref ""GeneID:111118568""; gbkey ""Gene""; gene ""LOC111118568""; gene_biotype ""protein_coding""; "
"LOC111110619",19.617017173304,2.08118142161286,0.573944825086915,3.62610015918811,0.000287733788304935,0.00679651185791949,"NC_035781.1","Gnomon","gene",40986540,41020822,".","+",".","gene_id ""LOC111118959""; db_xref ""GeneID:111118959""; gbkey ""Gene""; gene ""LOC111118959""; gene_biotype ""protein_coding""; "
"LOC111110660",11.0224154039549,2.0786742620515,0.681092607508979,3.05197008326668,0.00227344758339309,0.0334757775331311,"NC_035781.1","Gnomon","gene",41011867,41016971,".","-",".","gene_id ""LOC111118960""; db_xref ""GeneID:111118960""; gbkey ""Gene""; gene ""LOC111118960""; gene_biotype ""lncRNA""; "
"LOC111110850",34.8720767282047,2.42976331139602,0.599135466270892,4.05544897303313,5.00380956003677e-05,0.00172967051194198,"NC_035781.1","Gnomon","gene",41382370,41404645,".","-",".","gene_id ""LOC111122158""; db_xref ""GeneID:111122158""; gbkey ""Gene""; gene ""LOC111122158""; gene_biotype ""protein_coding""; "
"LOC111110863",93.2140370093739,0.888643304108597,0.301615924126195,2.94627449357347,0.00321626842391668,0.0430024190924143,"NC_035781.1","Gnomon","gene",45317916,45332837,".","-",".","gene_id ""LOC111121119""; db_xref ""GeneID:111121119""; gbkey ""Gene""; gene ""LOC111121119""; gene_biotype ""protein_coding""; "
"LOC111111334",24.6525877364122,2.15609505232212,0.58294325639767,3.69863623716283,0.000216760993711566,0.00543724811217198,"NC_035781.1","Gnomon","gene",46476552,46505264,".","-",".","gene_id ""LOC111119552""; db_xref ""GeneID:111119552""; gbkey ""Gene""; gene ""LOC111119552""; gene_biotype ""protein_coding""; "
"LOC111111504",29.9486283496559,1.60244729177993,0.398123788594567,4.02499759543832,5.69758976607449e-05,0.00192259740380216,"NC_035781.1","Gnomon","gene",46605818,46633668,".","-",".","gene_id ""LOC111118868""; db_xref ""GeneID:111118868""; gbkey ""Gene""; gene ""LOC111118868""; gene_biotype ""protein_coding""; "
"LOC111111528",26.8670882612723,1.61961229143005,0.446452092792,3.62774039494673,0.000285912525831186,0.00679651185791949,"NC_035781.1","Gnomon","gene",46987442,47007823,".","-",".","gene_id ""LOC111120682""; db_xref ""GeneID:111120682""; gbkey ""Gene""; gene ""LOC111120682""; gene_biotype ""protein_coding""; "
"LOC111112387",63.6184210670118,1.76957693910497,0.474262074964907,3.73122168631322,0.000190553447056621,0.00495526372185315,"NC_035781.1","Gnomon","gene",48109132,48118349,".","-",".","gene_id ""LOC111118225""; db_xref ""GeneID:111118225""; gbkey ""Gene""; gene ""LOC111118225""; gene_biotype ""protein_coding""; "
"LOC111112439",42.9467310203398,1.33893381464937,0.335605833707485,3.98960232561507,6.61841633256475e-05,0.00218138384821567,"NC_035781.1","Gnomon","gene",49213985,49224222,".","-",".","gene_id ""LOC111121239""; db_xref ""GeneID:111121239""; gbkey ""Gene""; gene ""LOC111121239""; gene_biotype ""protein_coding""; "
"LOC111112487",68.9930886821658,1.03368372099056,0.3398023159705,3.04201493753298,0.00235000232272357,0.0342314864148448,"NC_035781.1","Gnomon","gene",50901537,50923802,".","+",".","gene_id ""LOC111120746""; db_xref ""GeneID:111120746""; gbkey ""Gene""; gene ""LOC111120746""; gene_biotype ""protein_coding""; "
"LOC111112578",74.0408601971552,3.20595890770183,0.571833603307549,5.60645420128898,2.06513588308794e-08,2.0905813073617e-06,"NC_035781.1","Gnomon","gene",52277885,52285959,".","-",".","gene_id ""LOC111119527""; db_xref ""GeneID:111119527""; gbkey ""Gene""; gene ""LOC111119527""; gene_biotype ""protein_coding""; "
"LOC111112580",72.6214797007732,1.23056650356015,0.326342665762098,3.7707803259082,0.000162737881749186,0.00443538967132758,"NC_035781.1","Gnomon","gene",53376564,53386610,".","+",".","gene_id ""LOC111119656""; db_xref ""GeneID:111119656""; gbkey ""Gene""; gene ""LOC111119656""; gene_biotype ""protein_coding""; "
"LOC111112605",310.632301424841,2.34764281663082,0.390336878543532,6.01440177876761,1.80552199177686e-09,2.81059086816383e-07,"NC_035781.1","Gnomon","gene",53429635,53441104,".","+",".","gene_id ""LOC111120091""; db_xref ""GeneID:111120091""; gbkey ""Gene""; gene ""LOC111120091""; gene_biotype ""protein_coding""; "
"LOC111112636",25.4971530386677,2.44880860024313,0.49861246120184,4.91124629003575,9.04993295227749e-07,5.70045221182901e-05,"NC_035781.1","Gnomon","gene",53513747,53527494,".","-",".","gene_id ""LOC111118809""; db_xref ""GeneID:111118809""; gbkey ""Gene""; gene ""LOC111118809""; gene_biotype ""protein_coding""; "
"LOC111112700",92.0148747705379,1.53843315925091,0.354146224638639,4.34406200664904,1.39872007174836e-05,0.000624357802105626,"NC_035781.1","Gnomon","gene",53549918,53555305,".","-",".","gene_id ""LOC111119855""; db_xref ""GeneID:111119855""; gbkey ""Gene""; gene ""LOC111119855""; gene_biotype ""protein_coding""; "
"LOC111112845",29.0198762930546,-0.747810449572621,0.252483493709776,-2.9618191612645,0.00305827347688179,0.0412933652118083,"NC_035781.1","Gnomon","gene",53597610,53648103,".","+",".","gene_id ""LOC111119752""; db_xref ""GeneID:111119752""; gbkey ""Gene""; gene ""LOC111119752""; gene_biotype ""protein_coding""; "
"LOC111113036",85.9115221016503,4.02843140101243,0.645465090515238,6.24112978410151,4.34421600646583e-10,8.20912018021826e-08,"NC_035781.1","Gnomon","gene",53762881,53781857,".","+",".","gene_id ""LOC111120390""; db_xref ""GeneID:111120390""; gbkey ""Gene""; gene ""LOC111120390""; gene_biotype ""protein_coding""; "
"LOC111113171",7.24811066374077,1.61667267563507,0.514619459423876,3.14149153521119,0.00168089667555284,0.0264694534825251,"NC_035781.1","Gnomon","gene",54183608,54210381,".","-",".","gene_id ""LOC111121273""; db_xref ""GeneID:111121273""; gbkey ""Gene""; gene ""LOC111121273""; gene_biotype ""protein_coding""; "
"LOC111113214",12.0784864661797,-1.58891650964819,0.534860519443884,-2.97071189943175,0.00297110358172097,0.0406840246492178,"NC_035781.1","Gnomon","gene",54489534,54500275,".","-",".","gene_id ""LOC111119559""; db_xref ""GeneID:111119559""; gbkey ""Gene""; gene ""LOC111119559""; gene_biotype ""protein_coding""; "
"LOC111113238",171.144431860709,0.918010928175252,0.257763562754895,3.5614456844243,0.000368818412845195,0.00836332632967764,"NC_035781.1","Gnomon","gene",54812948,54817537,".","+",".","gene_id ""LOC111119461""; db_xref ""GeneID:111119461""; gbkey ""Gene""; gene ""LOC111119461""; gene_biotype ""protein_coding""; "
"LOC111113249",3.50532274103796,2.75308882212359,0.848320426434064,3.24534071836071,0.00117310171098439,0.0203787139219764,"NC_035781.1","Gnomon","gene",54906330,54911341,".","-",".","gene_id ""LOC111121996""; db_xref ""GeneID:111121996""; gbkey ""Gene""; gene ""LOC111121996""; gene_biotype ""protein_coding""; "
"LOC111113310",18.1770273355514,1.64250130808635,0.472752594039319,3.4743358974562,0.000512119508584053,0.0109554924308038,"NC_035781.1","Gnomon","gene",55188618,55216906,".","-",".","gene_id ""LOC111120400""; db_xref ""GeneID:111120400""; gbkey ""Gene""; gene ""LOC111120400""; gene_biotype ""pseudogene""; pseudo ""true""; "
"LOC111113388",39.5995315453831,2.29577277964536,0.446068333050493,5.14668406059098,2.65131308814779e-07,1.92696075598844e-05,"NC_035781.1","Gnomon","gene",56213473,56245772,".","-",".","gene_id ""LOC111119596""; db_xref ""GeneID:111119596""; gbkey ""Gene""; gene ""LOC111119596""; gene_biotype ""protein_coding""; "
"LOC111114201",215.531258932956,1.17152576603032,0.29861445702409,3.92320511774757,8.73786973332139e-05,0.00269211866946734,"NC_035781.1","Gnomon","gene",57866843,57913370,".","+",".","gene_id ""LOC111122329""; db_xref ""GeneID:111122329""; gbkey ""Gene""; gene ""LOC111122329""; gene_biotype ""protein_coding""; "
"LOC111114450",116.459885577812,1.01911430766207,0.30895517997362,3.2985830104842,0.000971741438824014,0.0177131904073741,"NC_035781.1","Gnomon","gene",57917161,57920994,".","-",".","gene_id ""LOC111118425""; db_xref ""GeneID:111118425""; gbkey ""Gene""; gene ""LOC111118425""; gene_biotype ""protein_coding""; "
"LOC111114702",37.0225921098594,0.782970652803191,0.250734609979891,3.12270672511459,0.00179196211172384,0.0277558284463455,"NC_035781.1","Gnomon","gene",58156613,58209501,".","+",".","gene_id ""LOC111120466""; db_xref ""GeneID:111120466""; gbkey ""Gene""; gene ""LOC111120466""; gene_biotype ""protein_coding""; "
"LOC111114820",29.6786164055517,7.10171694091691,1.12071525176021,6.33677192289731,2.34628912729428e-10,5.78309263592663e-08,"NC_035781.1","Gnomon","gene",59272570,59279290,".","+",".","gene_id ""LOC111119269""; db_xref ""GeneID:111119269""; gbkey ""Gene""; gene ""LOC111119269""; gene_biotype ""protein_coding""; "
"LOC111114885",34.099969000396,1.28515276140192,0.342738983802923,3.74965446632965,0.000177078395691663,0.00469092254755158,"NC_035781.1","Gnomon","gene",59302917,59314393,".","+",".","gene_id ""LOC111120445""; db_xref ""GeneID:111120445""; gbkey ""Gene""; gene ""LOC111120445""; gene_biotype ""protein_coding""; "
"LOC111115343",3.26471542282878,5.41318042587504,1.3790880945692,3.92518827998875,8.66619277966994e-05,0.00268462551190977,"NC_035781.1","Gnomon","gene",59611391,59628629,".","+",".","gene_id ""LOC111119852""; db_xref ""GeneID:111119852""; gbkey ""Gene""; gene ""LOC111119852""; gene_biotype ""protein_coding""; "
"LOC111115520",10.1080818538294,2.74457671627858,0.837043368223127,3.278894284898,0.00104214667812597,0.0187553318041147,"NC_035781.1","Gnomon","gene",59725757,59746413,".","+",".","gene_id ""LOC111119574""; db_xref ""GeneID:111119574""; gbkey ""Gene""; gene ""LOC111119574""; gene_biotype ""protein_coding""; "
"LOC111115675",158.912627130989,2.50557588964831,0.44333158165884,5.65169726973442,1.58871216271721e-08,1.69932250008375e-06,"NC_035781.1","Gnomon","gene",59749451,59765456,".","-",".","gene_id ""LOC111121073""; db_xref ""GeneID:111121073""; gbkey ""Gene""; gene ""LOC111121073""; gene_biotype ""protein_coding""; "
"LOC111115784",79.2360108337099,2.73716499328976,0.507238262409921,5.39621159548437,6.80626745275217e-08,5.43446904079606e-06,"NC_035782.1","Gnomon","gene",2190979,2203743,".","+",".","gene_id ""LOC111123344""; db_xref ""GeneID:111123344""; gbkey ""Gene""; gene ""LOC111123344""; gene_biotype ""protein_coding""; "
"LOC111115795",153.295933299566,1.04945355784191,0.300534257536675,3.49195983993221,0.000479490334455161,0.010374926358879,"NC_035782.1","Gnomon","gene",4701035,4716501,".","-",".","gene_id ""LOC111122666""; db_xref ""GeneID:111122666""; gbkey ""Gene""; gene ""LOC111122666""; gene_biotype ""protein_coding""; "
"LOC111116018",4.14671407164011,1.90841022857621,0.636977008927803,2.9960425601366,0.00273508257044724,0.0383791660689738,"NC_035782.1","Gnomon","gene",6010966,6026169,".","-",".","gene_id ""LOC111126780""; db_xref ""GeneID:111126780""; gbkey ""Gene""; gene ""LOC111126780""; gene_biotype ""protein_coding""; "
"LOC111116869",113.801192638226,2.57520546843061,0.434820956863847,5.92245021262159,3.17179849215454e-09,4.12155235083041e-07,"NC_035782.1","Gnomon","gene",6183248,6189414,".","-",".","gene_id ""LOC111123417""; db_xref ""GeneID:111123417""; gbkey ""Gene""; gene ""LOC111123417""; gene_biotype ""protein_coding""; "
"LOC111116971",49.6122720170686,1.53557818798064,0.428074944420317,3.58717137733924,0.000334284628755566,0.00770349414802968,"NC_035782.1","Gnomon","gene",6903344,6928193,".","-",".","gene_id ""LOC111123960""; db_xref ""GeneID:111123960""; gbkey ""Gene""; gene ""LOC111123960""; gene_biotype ""protein_coding""; "
"LOC111117060",27.8021408546312,1.99840270856759,0.598693677732293,3.33793855338018,0.000844024121077238,0.0161103459339625,"NC_035782.1","Gnomon","gene",7810027,7846212,".","-",".","gene_id ""LOC111124755""; db_xref ""GeneID:111124755""; gbkey ""Gene""; gene ""LOC111124755""; gene_biotype ""protein_coding""; "
"LOC111117202",62.9909060152662,4.35217661825389,0.66150370556007,6.57921729186546,4.72931201290012e-11,1.67565436257068e-08,"NC_035782.1","Gnomon","gene",9010625,9045468,".","+",".","gene_id ""LOC111124670""; db_xref ""GeneID:111124670""; gbkey ""Gene""; gene ""LOC111124670""; gene_biotype ""protein_coding""; "
"LOC111117315",37.8283081893254,1.28398069077766,0.440655370425831,2.91379789502367,0.00357060986253961,0.0461088549219522,"NC_035782.1","Gnomon","gene",13866356,13889934,".","+",".","gene_id ""LOC111125442""; db_xref ""GeneID:111125442""; gbkey ""Gene""; gene ""LOC111125442""; gene_biotype ""protein_coding""; "
"LOC111117391",80.9548768802117,1.84439888604386,0.371738315969868,4.96155173359467,6.99322385325518e-07,4.66406894401219e-05,"NC_035782.1","Gnomon","gene",17511412,17520000,".","-",".","gene_id ""LOC111127613""; db_xref ""GeneID:111127613""; gbkey ""Gene""; gene ""LOC111127613""; gene_biotype ""protein_coding""; "
"LOC111117417",137.952492351761,0.772126048224703,0.247348674669133,3.12160980550044,0.00179865157838268,0.0277835307843363,"NC_035782.1","Gnomon","gene",17759569,17767322,".","+",".","gene_id ""LOC111127599""; db_xref ""GeneID:111127599""; gbkey ""Gene""; gene ""LOC111127599""; gene_biotype ""protein_coding""; "
"LOC111117551",13.3220857936391,1.9145303010977,0.55595365006639,3.44368689884323,0.000573839821261793,0.0120040514639598,"NC_035782.1","Gnomon","gene",17823480,17844865,".","-",".","gene_id ""LOC111127608""; db_xref ""GeneID:111127608""; gbkey ""Gene""; gene ""LOC111127608""; gene_biotype ""protein_coding""; "
"LOC111117650",20.7249958804551,1.57318359364965,0.52831090360975,2.97776097918987,0.00290362325834609,0.0400794308855557,"NC_035782.1","Gnomon","gene",19087899,19107367,".","+",".","gene_id ""LOC111125118""; db_xref ""GeneID:111125118""; gbkey ""Gene""; gene ""LOC111125118""; gene_biotype ""protein_coding""; "
"LOC111117657",8.25810214756993,4.25929288733058,0.816865009369229,5.21419431421055,1.84617867632944e-07,1.35921908001449e-05,"NC_035782.1","Gnomon","gene",20398523,20402067,".","-",".","gene_id ""LOC111126216""; db_xref ""GeneID:111126216""; gbkey ""Gene""; gene ""LOC111126216""; gene_biotype ""protein_coding""; "
"LOC111117672",125.116804030754,1.97874414388304,0.364389878509596,5.43029392577086,5.62613120758868e-08,4.69037320820886e-06,"NC_035782.1","Gnomon","gene",20405997,20433004,".","-",".","gene_id ""LOC111126215""; db_xref ""GeneID:111126215""; gbkey ""Gene""; gene ""LOC111126215""; gene_biotype ""protein_coding""; "
"LOC111117813",11.9018738682333,2.28140715676255,0.568008333846898,4.01650296451018,5.90681212669487e-05,0.0019814034287712,"NC_035782.1","Gnomon","gene",20784632,20966671,".","-",".","gene_id ""LOC111123831""; db_xref ""GeneID:111123831""; gbkey ""Gene""; gene ""LOC111123831""; gene_biotype ""protein_coding""; "
"LOC111117970",77.8189141786965,3.14363772012752,0.530925815351605,5.92104890971565,3.19894696483574e-09,4.12155235083041e-07,"NC_035782.1","Gnomon","gene",21358151,21365174,".","-",".","gene_id ""LOC111125778""; db_xref ""GeneID:111125778""; gbkey ""Gene""; gene ""LOC111125778""; gene_biotype ""protein_coding""; "
"LOC111118006",7.81848797875171,2.61473770558211,0.755886019576538,3.45916928989762,0.000541844224774046,0.0114616227994182,"NC_035782.1","Gnomon","gene",21366012,21379996,".","+",".","gene_id ""LOC111123003""; db_xref ""GeneID:111123003""; gbkey ""Gene""; gene ""LOC111123003""; gene_biotype ""protein_coding""; "
"LOC111118030",14.8597821389036,2.30029730093532,0.628534254228472,3.65978033092078,0.000252431552999987,0.0061682520429178,"NC_035782.1","Gnomon","gene",22823759,22841960,".","-",".","gene_id ""LOC111123973""; db_xref ""GeneID:111123973""; gbkey ""Gene""; gene ""LOC111123973""; gene_biotype ""protein_coding""; "
"LOC111118071",7.13729469444107,4.95125945058846,1.25738342255307,3.93774831271048,8.22497992746245e-05,0.00259755057491143,"NC_035782.1","Gnomon","gene",23928948,23965368,".","+",".","gene_id ""LOC111126560""; db_xref ""GeneID:111126560""; gbkey ""Gene""; gene ""LOC111126560""; gene_biotype ""protein_coding""; "
"LOC111118089",22.0130028765168,1.24983201176776,0.433382194636449,2.88390253968833,0.00392780292491862,0.0494815884030303,"NC_035782.1","Gnomon","gene",24091633,24123812,".","+",".","gene_id ""LOC111124129""; db_xref ""GeneID:111124129""; gbkey ""Gene""; gene ""LOC111124129""; gene_biotype ""protein_coding""; "
"LOC111118225",13.2216363989507,2.93934126321936,0.678201693445194,4.33402229989698,1.46409334337293e-05,0.000648433215904778,"NC_035782.1","Gnomon","gene",24337616,24358236,".","-",".","gene_id ""LOC111125870""; db_xref ""GeneID:111125870""; gbkey ""Gene""; gene ""LOC111125870""; gene_biotype ""protein_coding""; "
"LOC111118260",60.509760744464,4.92697016476716,0.703764068962908,7.00088336710302,2.54353626131443e-12,3.60482676634788e-09,"NC_035782.1","Gnomon","gene",24360653,24395624,".","+",".","gene_id ""LOC111126205""; db_xref ""GeneID:111126205""; gbkey ""Gene""; gene ""LOC111126205""; gene_biotype ""protein_coding""; "
"LOC111118324",17.9699543999027,1.93959162725626,0.518466389064947,3.74101709997887,0.000183277049083298,0.00478800733296412,"NC_035782.1","Gnomon","gene",31178586,31236893,".","+",".","gene_id ""LOC111126352""; db_xref ""GeneID:111126352""; gbkey ""Gene""; gene ""LOC111126352""; gene_biotype ""protein_coding""; "
"LOC111118425",33.2699611892577,1.80510981260332,0.542563344503805,3.32700288526525,0.000877854645441361,0.0164242837789012,"NC_035782.1","Gnomon","gene",31313389,31330321,".","+",".","gene_id ""LOC111123492""; db_xref ""GeneID:111123492""; gbkey ""Gene""; gene ""LOC111123492""; gene_biotype ""protein_coding""; "
"LOC111118558",96.5200854871625,4.34376875854473,0.642128637960376,6.76463951575506,1.33641524580456e-11,8.41793114274009e-09,"NC_035782.1","Gnomon","gene",32567477,32586050,".","-",".","gene_id ""LOC111126658""; db_xref ""GeneID:111126658""; gbkey ""Gene""; gene ""LOC111126658""; gene_biotype ""protein_coding""; "
"LOC111118568",103.804694591464,1.68576128266854,0.401880318448344,4.19468484840773,2.73251238487897e-05,0.00106831811792268,"NC_035782.1","Gnomon","gene",32652951,32673076,".","+",".","gene_id ""LOC111124908""; db_xref ""GeneID:111124908""; gbkey ""Gene""; gene ""LOC111124908""; gene_biotype ""protein_coding""; "
"LOC111118652",61.1583877851494,1.73762458530976,0.452101943574196,3.84343533578415,0.000121323977437832,0.00350911034742384,"NC_035782.1","Gnomon","gene",33638572,33661753,".","-",".","gene_id ""LOC111124589""; db_xref ""GeneID:111124589""; gbkey ""Gene""; gene ""LOC111124589""; gene_biotype ""protein_coding""; "
"LOC111118654",33.8469660880061,0.968190903582792,0.301543522508031,3.21078329101567,0.00132373720168346,0.0222678522146692,"NC_035782.1","Gnomon","gene",33661736,33701540,".","+",".","gene_id ""LOC111124588""; db_xref ""GeneID:111124588""; gbkey ""Gene""; gene ""LOC111124588""; gene_biotype ""protein_coding""; "
"LOC111118753",21.9093413888629,1.39597977275084,0.426985102616019,3.26938753646921,0.0010778057321676,0.0192140902379186,"NC_035782.1","Gnomon","gene",34948660,35082023,".","-",".","gene_id ""LOC111122604""; db_xref ""GeneID:111122604""; gbkey ""Gene""; gene ""LOC111122604""; gene_biotype ""protein_coding""; "
"LOC111118809",116.92452919844,2.62680997588117,0.480649068153224,5.46513069498718,4.6256586564269e-08,4.03428598819755e-06,"NC_035782.1","Gnomon","gene",38834605,38855144,".","+",".","gene_id ""LOC111126402""; db_xref ""GeneID:111126402""; gbkey ""Gene""; gene ""LOC111126402""; gene_biotype ""protein_coding""; "
"LOC111118833",82.6238757465071,2.07994946949368,0.416760536039063,4.99075437723001,6.01439375107164e-07,4.12777100920148e-05,"NC_035782.1","Gnomon","gene",42821778,42827449,".","-",".","gene_id ""LOC111124590""; db_xref ""GeneID:111124590""; gbkey ""Gene""; gene ""LOC111124590""; gene_biotype ""protein_coding""; "
"LOC111118868",16.7990147339117,1.73117218312082,0.538879740706646,3.21253899961184,0.00131567284452783,0.0221980635584174,"NC_035782.1","Gnomon","gene",45115031,45158763,".","+",".","gene_id ""LOC111126568""; db_xref ""GeneID:111126568""; gbkey ""Gene""; gene ""LOC111126568""; gene_biotype ""protein_coding""; "
"LOC111118904",24.0132896439378,1.43283004269229,0.370788808304888,3.86427532492869,0.000111419491093819,0.00328977653651489,"NC_035782.1","Gnomon","gene",45868493,45919927,".","-",".","gene_id ""LOC111124640""; db_xref ""GeneID:111124640""; gbkey ""Gene""; gene ""LOC111124640""; gene_biotype ""protein_coding""; "
"LOC111118959",62.5957430807702,1.68637608394392,0.465042801483446,3.62628144885704,0.000287531957408146,0.00679651185791949,"NC_035782.1","Gnomon","gene",47696461,47703113,".","+",".","gene_id ""LOC111127492""; db_xref ""GeneID:111127492""; gbkey ""Gene""; gene ""LOC111127492""; gene_biotype ""protein_coding""; "
"LOC111118960",43.1337295113011,1.20691817995354,0.379542777393842,3.17992661654883,0.00147312352334551,0.0240180970750394,"NC_035782.1","Gnomon","gene",48701784,48709130,".","-",".","gene_id ""LOC111126754""; db_xref ""GeneID:111126754""; gbkey ""Gene""; gene ""LOC111126754""; gene_biotype ""protein_coding""; "
"LOC111118970",80.6306540962258,0.919891809997367,0.287797835011201,3.19631247386404,0.00139196275909449,0.0230059384294655,"NC_035782.1","Gnomon","gene",49400238,49424989,".","+",".","gene_id ""LOC111123407""; db_xref ""GeneID:111123407""; gbkey ""Gene""; gene ""LOC111123407""; gene_biotype ""pseudogene""; pseudo ""true""; "
